ticket_id,csat_score,comments,language
43532202204796,0.0,PLEO REALLY CAUSED SIGNIFICANT FINANCIAL DAMAGE TO MY BUSINESS THIS WEEK.,en
43532202210633,4.0,"I am very satisfied with the service, because the answer was very quick and it resolved my probleme immediatly",en
43532202029822,4.0,Angela showed me new way and it worked!,en
43532202060616,0.0,It did not resolve the issue. ,en
43532202068533,4.0,Sonja was great at communicating and extremely effective. Thank you Sonja for your help,en
43532202068840,0.0,I got this from noware,en
43532202071120,4.0,fast and easy help,en
43532202128099,4.0,very helpful,en
43532202141950,4.0,Excellent service ,en
43532202147752,4.0,Answered clearly thank you,en
43532202169819,4.0,"Thanks very much, that's great.",en
43532202178269,4.0,"Both Sonja and Valentin were very quick to reply, professional, kind and very helpful. Great customer service experience!",en
43532202203739,4.0,"Quick, efficient, got my info - amazing""",en
43532202050294,4.0,Excellent timely responses,en
43532202054640,4.0,it brought our cards back on line but they shouldn't have been shut down as no email was sent to us looking for further information.,en
43532202071015,4.0,All questions were answered and Niels was lovely to talk to! :) ,en
43532202076392,4.0,Great support!!,en
43532202095031,0.0,Could not get the Details i need and the German was not so good.,en
43532202111019,4.0,The account manager has now contacted me and we have arranged a telephone call for this coming Thursday,en
43532202122764,4.0,very nice and helpful support service,en
43532202122896,4.0,Quick response ,en
43532202139616,4.0,"Pablo was extremely patient with me and explained and provided documents on how to locate making the new card orders, making my process a lot quicker than struggling to locate myself.
Thanks",en
43532202144249,0.0,"Hello, when you say fixed you mean that refund no longer require to be reviewed? This is far from an ideal fix as we would still like to review all transactions. The issue was not that review is required but the functionality to review was missing.",en
43532202151215,0.0,Issue was not solved,en
43532202155405,0.0,"did not resolve issue
",en
43532202179548,4.0,Niels is the best!,en
43532202183002,4.0,"8/10 issue resolved but it wasn't obvious that you have to click the message saying ""I've entered my details"" to move the script forward",en
43532202191233,4.0,"Resolved the issue v quickly
",en
43532202192378,0.0,I did not have time to translate the question into English,en
43532202195185,0.0,I have allready been promised to get a contact that was 2 weeks ago from the swedish team whats the problem you have my contact details.,en
43532202198183,4.0,"Diogo gave me immediate support with all the information I needed. He was also super kind, can't wish for a better support :)",en
43532202211644,4.0,"Happy. Because I was happy with the help in the conversation, and",en
43532202214738,0.0,The issue is still unresolved. The extended bookkeeper is unable to get either of the admin for the companies to reset the passcode on her access. Surely you must be able to send her link to do this,en
43532202059417,4.0,the issue was solved,en
43532202065897,0.0,"I was told someone will call me in 15mins, never received the call for days",en
43532202080813,0.0,everthing is set up like before and still doesn't work,en
43532202123390,4.0,it works thx,en
43532202160856,4.0,problem solved.,en
43532202161431,4.0,Quick and efficient,en
43532202175235,4.0,"The pleo team on chat are always excellent, super helpful, every issue is always resolved.  Thankyou!",en
43532202181909,0.0,Not solved,en
43532202182175,0.0,Tried the solution 3 days later and still says unable to get statement,en
43532202185024,4.0,issue sorted thanks,en
43532202190977,4.0,"Sonja was absolutely clear in he communication, and right about the issue.

Furthermore she was polite and kept me informed on the process.",en
43532202030142,0.0,We still havn't solved the problem,en
43532202033726,0.0,I provided feedback now early in the moring. The case is not to be closed jet.,en
43532202104728,0.0,,en
43532202126136,0.0,problem not resolved without having to move to a different browser and change settings .... not aware what settings need to be changed - so three step security still required every single time i log in,en
43532202133478,4.0,Sorted the problem fast and efficiently,en
43532202161439,0.0,you changed features which is of disadvantage now.,en
43532202191162,4.0,Received response and fix to my query very promtly,en
43532202191181,0.0,"the issue is still not sorted
",en
43532202212097,4.0,James dealt with my problem quickly and efficiently.,en
43532202040692,4.0,Fast and helpful response ,en
43532202079646,0.0,I couldn't find out from the web version how to open a chat. This was after I completed your survey. The chat was taking me back to the survey. I did however manage to successfully open a chat on my phone app,en
43532202086137,4.0,"Fixed my login problem, Very happy.",en
43532202088454,4.0,"Quick response, friendly attitude!",en
43532202101254,4.0,fast and efficient resolution,en
43532202109380,4.0,"Very helpful, sorted my issued quickly and efficiently",en
43532202117106,0.0,It won’t let me reply to messages.,en
43532202140528,4.0,Many Thanks ,en
43532202145041,4.0,Problem got solved. Clear communcation,en
43532202151772,4.0,"Quick response, helped me find what I was looking for
",en
43532202159836,0.0,Having issues looking for an account manager urgently and it will take one to two days for contact back,en
43532202164737,4.0,The operator that dealt with my query was able to give me an answer immediately,en
43532202165584,4.0,Very helpful agent who resolved my mistake as quickly as possible.  Thank you,en
43532202193163,4.0,Quickly solved. Thanks.,en
43532202211969,4.0,"I got a quick response from you! 
Appreciate !",en
43532202079172,0.0,The issue was not resolved. I sent a request to update 2 email addresses (at 11:45am). My request was picked up by Fabio at 11.53 to which I responded at 11:55 and thereafter I never received any further communication and the request has not been fulfilled. Still waiting for the message to be read and enacted.,en
43532202086898,0.0,"Sorry, I Havn't been able to log into my account yet as I haven't set up a passcode and we don't yet have a bank account to send you as we are still waiting for it to be opened. 
How else can I log in please? ",en
43532202089874,4.0,quick and clear! ,en
43532202097530,4.0,It was resolved,en
43532202100606,4.0,Great help thanks!,en
43532202101016,0.0,"Using ""Pleo Invoice"": We need the possiblitly to change the invoice document before sending it to our accounting system. Just as we know it from the ""Wallet"" or ""Pocket"" function.",en
43532202126284,4.0,"My problem was sorted fairly rapidly, thanks",en
43532202175298,0.0,waiting to hear from you,en
43532202206808,0.0,"In general, your app fails to much… don't recommend it",en
43532202210335,4.0,Really helpful and sorted out my problem quickly,en
43532202037223,0.0,"Ordered card last week.
Card was not ordered. 
Chat last week not on record or emailed.
Reordered card on Tuesday.
Card was not posted via express delivery when requested.
No message or email update received regarding chat on Tuesday.
Checked today to confirm it was been posted.
It was posted standard delivery and not express as the 'card was never ordered'?",en
43532202047645,4.0,Everything solved!,en
43532202067348,0.0,"Would be much more helpful, if one could order their own cards when the card has been lost.",en
43532202089473,0.0,The customer service was good but the issue I had was not fixed.,en
43532202105308,4.0,Yes Thanks!,en
43532202108656,4.0,"All sorted fairly quickly
",en
43532202130005,0.0,I am still trying to finalise the onboarding of my client,en
43532202143026,0.0,"Waiting time was so long I had to give up.
",en
43532202148656,4.0,As usual Sofia reacted very quickly and we very helpful and resolved my problem,en
43532202156019,0.0,"Not resolved
",en
43532202156284,4.0,Quick and helpful,en
43532202185565,4.0,Brilliant service - thank you,en
43532202042490,4.0,James was phenomenal. Patient and extremely helpful,en
43532202071913,0.0,No solution.,en
43532202088219,0.0,page didnt load never got my card access reset,en
43532202097132,0.0,"I haven't received a reply from Elena, I sent her an e-mail on friday noon.",en
43532202102792,4.0,James went out of his way to find the information we needed!,en
43532202107589,4.0,Fantastic support!,en
43532202117219,4.0,All good 👍 thanks,en
43532202119244,0.0,Fetch doesn't work - it fetches order confirmations instead of invoices..,en
43532202128093,0.0,it is not solved!!!!,en
43532202137312,4.0,Thank you Valentin for your help.,en
43532202145583,0.0,My issue is still not fixed and I dont get any support,en
43532202145814,0.0,I haven't had a response....,en
43532202163557,4.0,Quick response and resolved my issue in less than a minute. ,en
43532202164865,4.0,Very efficient and helpful,en
43532202210001,4.0,"I am very happy with the service, because it was fast. And accurate",en
43532202075626,4.0,swift engagement & response,en
43532202079319,4.0,Solved my problem accurately and swiftly.,en
43532202108260,4.0,It's resolved and glad I could help you find the bug.,en
43532202155022,0.0,"Unfortunately, Mr. Vogel did not receive an email and the email address has not changed either.",en
43532202166614,4.0,It solved my problem easily,en
43532202183692,0.0,"The Mastercard sign up didn't work and the first page I was guided to didn't exist anymore.

BR Christina",en
43532202188240,0.0,I need clearer understanding of the auto update process as it doesn't seem to b working and leaves our team unable to use card despite auto set up transfer. Please contact to advise. Thank you,en
43532202203341,4.0,the information received resolved my query,en
43532202204802,0.0,I need to set up bank accounts for out of pocket reimbursements and all the apps we have in the office don't have that option. Both iPhones and Android. The chat assures me that everything has been done on my end to facilitate this. But the whole organisation can't,en
43532202054016,4.0,create support. thanks,en
43532202064149,4.0,Answered my question perfectly.,en
43532202121198,4.0,All good. Thanks,en
43532202121804,0.0,"Hi, The auto topup is still pending = not working. Please resolve it for us.",en
43532202121817,4.0,very useful,en
43532202154532,0.0,it dosn't help me at all,en
43532202163797,0.0,"nothing solved till the moment, still have a technical issue on my account ",en
43532202164708,0.0,PROBEM NOT SOLVED,en
43532202165992,4.0,"Patient and very helpful staff! Many thanks issue all resolved!
",en
43532202185516,4.0,Gave me all the details I needed,en
43532202197147,4.0,"I got my answer
",en
43532202201773,4.0,Great support and very engaging. resolved very quickly,en
43532202055793,0.0,"Every time I ask a question I need to wait days before having an answer, instead of having a real live chat with someone who could help and transfer me to the right person. ",en
43532202061128,4.0,Question answered,en
43532202078055,0.0,"I think you need a neutral in your score.    I am not happy but not to worried either.    I am sure it will be fixed by tomorrow.
",en
43532202107212,0.0,"The account has been locked. Please check. 
Thanks",en
43532202114883,4.0,"Brilliant customer service, thanks Miguel.",en
43532202130521,4.0,"Dealt with  my query quickly so i
 could progress.",en
43532202142312,0.0,"no
I cannot talk with anyone,
I didn't solve my problems
What else can I do?
I have an account open but I don't use.
I have several account with out bookkeeper but I am paying the bookkeper account
why?",en
43532202161457,4.0,Quick and thorough answer by support agent Sonja!,en
43532202167042,4.0,"Jozef has been quick and precise! AVery professional

",en
43532202182467,4.0,"Although you were unable to resolve the issue with my phone, the advice was sound and you helkped me to find a work around compromise.  (good helpers - infuriating authentication technology)",en
43532202187835,0.0,my problem not solved after 2 month no help at all,en
43532202200253,0.0,I am still not able to add a company within my profil,en
43532202202578,0.0,"solution provided is not ideal
",en
43532202202696,4.0,"Quick, friendly help from Sonja to help me get back into my account was much appreciated!",en
43532202207481,0.0,I was told that the CR Manager would contact me. Never heard from Pleo.,en
43532202210712,0.0,"Not happy with the help, because I still have the problem I mentioned in the chat",en
43532202033361,4.0,"great support, quick, to the point, friendly",en
43532202081303,0.0,"The issue has not been solved, and I cannot open another chat to solve this issue. I can only open this current chat, and the support consultant is not working at the moment and so my question is not answered.",en
43532202094072,0.0,not resolved,en
43532202103070,4.0,"No problems









",en
43532202123364,4.0,Quick response and 100% satisfied.,en
43532202150014,4.0,problem was resolved great,en
43532202192173,0.0,"It's not resolved
",en
43532202195070,0.0,"Partly my fault, I did say thank in repsonse to is there anything else but the advice resulted in an error message and I am still unable to 
retrive balance statements",en
43532202197952,0.0,Our company is not supported for direct debit top-up,en
43532202203347,4.0,"Happy because the agent helped me with my email, and sonja was awesome!!!",en
43532202213511,0.0,Josef was very kind but unfortunately it doesn't seem you have a solution that would solve our problem. ,en
43532202028742,4.0,Perfect thanks,en
43532202031611,0.0,it isn't resolved. still being worked on,en
43532202072710,4.0,"I can't write in the chat, even after refreshing
",en
43532202078376,4.0,It helped me in my work.,en
43532202084058,4.0,My issue was resolved very quickly.,en
43532202087778,4.0,answered question and solved the problem quickly,en
43532202088562,4.0,"ease of use, speed of implementation",en
43532202097692,0.0,Super good service,en
43532202102846,4.0,Lucia was very helpful in sorting out our issues. Full marks!,en
43532202121812,0.0,because you can't fix what we need,en
43532202133063,0.0,"I had three transactions that were wrong but only one of the three has been cancelled (which I totally appreciate!!!). Therefore I still have two transactions pending. Sorry :-)

I hope you can also help with the two others (Apple.com/US and Beauty Encounters)",en
43532202133930,4.0,"Amazing support, thank Fabio
",en
43532202137899,0.0,You did not resolve my issue,en
43532202141728,0.0,"This needs to be sorted ASAP.  If payments are to be refunded then it needs to be to where the original payment came from.  many companies will only do refunds to the original source of payment.  This is a complete service failure on Pleo's part to cover standard banking protocol!!!
",en
43532202147782,0.0,you dont offer apple pay with your cards in Norway. Nicklas K was polite but the problem is not resolved ,en
43532202147995,0.0,"issue not resolved and responses more of sound ""i am right and thats it"" than actually explaining why is the person right - transferring blame on other teams is unprofessional and if your team didnt check something before giving info or didnt note that information may not be accurate in some cases or not relevant means that information given out is wrong and not that is correct but not for your case.",en
43532202159606,4.0,"Quick, effective, solved the question straight away
",en
43532202170138,0.0,Please send me in german what I have exactly to do. At the moment I miss 2.606.10 Euro,en
43532202192241,0.0,"I am not able to download the cash balance in any point in time. It is not a super complicated feature, but very important for any kind of cash management.
Just feedback on the feature side. Customer Support as always good :)",en
43532202203944,4.0,Prompt and excellent service.,en
43532202216776,4.0,"Diogo was very kind and helpful!
",en
43532202086776,4.0,Resolved very promptly...,en
43532202093878,0.0,"Just wanted to know how to get my new bank account connect to Pleo (auto refill agreement). I was advised to cancel my ""old"" bank account, but what about my running withdraws if I'm doing this? This should be super easy to do.",en
43532202104317,4.0,always very helpful thank you,en
43532202126949,4.0,"Sonja was very helpful. My issue was not resolved, but that was due to missing information from my end",en
43532202144402,4.0,Thanks! I managed to issue the statement.,en
43532202147351,4.0,"Helpful and answered my question
",en
43532202171286,0.0,"The verification link is unactive
",en
43532202174629,0.0,No because you removed a vital feature and its not back yet,en
43532202182907,4.0,good service,en
43532202196078,0.0,Issue not fixed,en
43532202204746,0.0,"Unfortunately not.
We need a report of allowance paid out in respect to Swedish legislations and Taxes, Skatteverket, but Pleo couldn't meet this.",en
43532202204858,4.0,"Happy because everyone was very supportive, specially our acct managers in Spain.",en
43532202051757,4.0,Quick & not too onerous ,en
43532202070982,4.0,Sonja was very helpful and a pleasure to talk to.,en
43532202076902,4.0,"James,

A very knowledgeable man ",en
43532202095340,4.0,"Really helpful and the response helped to resolve the issue
",en
43532202099412,0.0,Because you solved the problem too late. I needed Balacne statements on all our entities Wednesday 12/4 not the day after.,en
43532202151885,0.0,The person helping was good but I didn't like the answer!  Top ups are too slow.  Fasterpay transfer took a couple of hours to arrive and automatic top up is so slow that it is useless.  i will have to go back to manual top up whichi is a pain but not as bad as running out of money as i wait up to a week for the auto top up then end up with too much cash as I have to do a manual one while the auto is pending!,en
43532202153791,4.0,"please i need help
",en
43532202155976,0.0,not resolved,en
43532202165716,4.0,"I received a response within 60 seconds, received very detailed trouble shooting instructions and was met with a very friendly support staff. My issue was resolved in under 5 minutes! thanks Valentin x",en
43532202168070,0.0,The issue is still not resolved and has been on going for several months,en
43532202210362,4.0,Issue resolved,en
43532202030674,4.0,Thx Jozef! I confirm the amount has been credited.,en
43532202058248,0.0,,en
43532202062828,4.0,Jozef was incredbily helpful and had a fast answer to every question. ,en
43532202091730,0.0,it takes too long,en
43532202099632,4.0,You tried,en
43532202100526,4.0,Sorted issue quickly,en
43532202106229,4.0,"Useful, friendly, responsive.",en
43532202107888,4.0,Answered efficiently in first message.,en
43532202113561,4.0,It Works now,en
43532202131636,0.0,"We only got 1/10 of the money back ?
At the moment we have lost more than 440 GBP
Can you please tell us what to do next ?",en
43532202139781,0.0,The problem was not solved. No I cannot see the rest of the payment anywhere.,en
43532202143635,0.0,"I need more help
",en
43532202151557,4.0,My query handled promptly and well resolved,en
43532202159493,4.0,"I understand, thank you, Jay. Will suggest using Google/Apple Pay. ",en
43532202166306,4.0,Quick and helpful!,en
43532202176243,0.0,App still does not work,en
43532202178975,0.0,I ended up solving the issue myself as I was getting nowhere with your support team.,en
43532202184154,0.0,No support in my current issue and no response,en
43532202189326,4.0,Sonja was so helpful! I had about 3 separate issues and she resolved them all really quickly - great customer service,en
43532202189882,0.0,"Because I was told the charges that were inappropriately levied would be refunded and they haven't been. I did not ever request a trial of a paid product and refuse to pay £45 for something that should never have been applied to my account. Remove this charge from the account before I upload any funds please!
 ",en
43532202209030,0.0,can you confirm that my card is unlock now,en
43532202037873,0.0,The basis function I was hoping for doesn't exist.,en
43532202045136,4.0,ALWAYS SOOOOO HELPFUL. THANK YOU,en
43532202045753,0.0,Still waiting for a call back for a customer success manager,en
43532202050956,4.0,The answer was quick and very helpful. Thank you!,en
43532202091936,4.0,Niels was very helpful and promptly replied 👍,en
43532202093398,4.0,"Issue resolved, thanks

",en
43532202129050,4.0,Swift with detailed help,en
43532202141358,0.0,My questions were misunderstood ,en
43532202176819,4.0,Answered very quickly,en
43532202191829,4.0,My problem was solved.,en
43532202201976,0.0,"no one can solve the issue
",en
43532202207606,4.0,I got help with my question.,en
43532202215026,4.0,"Issue was resloved very quickly, many thanks",en
43532202057121,0.0,I am unable to add funds to the wallet it keeps saying my linked account number is not recognised,en
43532202068295,0.0,we don't have a solution yet,en
43532202070847,4.0,"So far everything seems to be working okay, and I am being optimistic that everything will proceed without a hitch.",en
43532202106905,4.0,Nicklas was really helpful and got this frustrating issue sorted for me,en
43532202120312,0.0,I am waiting to receive the email from the 1st Jan detailing the price increase & I still have not received this after requesting this several times,en
43532202124143,4.0,"Fast, friendly and helpful support. Thank you",en
43532202131380,4.0,Very quick response. And a quick and easy solution to our problem.,en
43532202147643,4.0,I received the answer I needed,en
43532202149550,0.0,no response from relationship manager,en
43532202161014,4.0,Sorted thanks,en
43532202165120,4.0,very professional in solving the problem. thanks!!,en
43532202180415,4.0,fast response,en
43532202210318,4.0,Quick response and problem dealt with straight away,en
43532202040546,0.0,Took me way too much time and questions from Pleo for a simple question.,en
43532202067449,4.0,Great and quick service,en
43532202077181,0.0,"I asked for a password reset - not a passcode reset. My employee can't login to his app.
",en
43532202079576,4.0,Problem is solved. Connection to Datev works again and I can export the data from Pleo to Datev Unternehmen Online.,en
43532202098147,0.0,Jozef was very nice but i´d like to have the possibility to make a massive change and not one by one,en
43532202122424,4.0,Chat worked well and I have the answer I need.,en
43532202128311,4.0,Fast and accurate help,en
43532202147565,0.0,"I am still not able to authenticate payments.  Email exchanges aren't working, I need to speak to someone in person.",en
43532202156980,4.0,Did his best - merchant issue,en
43532202159045,4.0,answered my question,en
43532202199077,0.0,I can't believe I have an unidentified payment going out of my account and PLEO can't tell me anything about it. If this was LLoyds they would treat it as fraud and look into the payment and provide advice.  As it happens I will probably have to cancel my card to resolve this. Why can't I block the payment?  This seems insane.,en
43532202199115,0.0,"Because i was not able to send my answer in chat. I've got the message ""could not send"" twice yesterday and today. And today i send an message by email and i suppose Diogo haven't the my answer again",en
43532202210536,4.0,Jozef was very effective in resolving my query in good timing,en
43532202212061,4.0,The solution was found really  quickly without much input from me.  I was able to return to the same query the following day after being pulled away from the chat.  Jose was very efficient and was able to resolve this for me quickly!,en
43532202212534,0.0,not solved yet,en
43532202215469,4.0,Quick response and helpful customer service!,en
43532202045099,0.0,that means that you don't respect religions  ,en
43532202045510,4.0,very helpful,en
43532202113036,0.0,"The issue I raised couldn't be resolved and I find it a very basic function and was surprised it has not been included in the development. Your customer service rep kindly passed my comments on to your dev team, so maybe it gets fixed at a later date but for now I am a bit disappointed.",en
43532202141445,4.0,super fast answer and help,en
43532202146675,0.0,"It took forever, to get a response.I had to close the query as I had finished work.",en
43532202150722,0.0,The system asks for phone codes and email codes and the whole thing is a mess,en
43532202172961,4.0,"Quick, effective and easily resolved.",en
43532202181303,0.0,"Sorry to give a thumbs down but I saw the reply in the chat about downloading (not exporting) and saw the instructions for that. When I tried to do so I had to log in to Pleo again and lost the instructions, and now I can't see how do download a statement. I know the problem is with 10 June 2022, but I don't know how to fix this.",en
43532202214552,4.0,"Sonja was very patient in listening to my query and knowledgeable in resolving the issue. Appreciate your time and support, Sonja. Thank you once again.",en
43532202052499,0.0,"No help , i can not  open the app",en
43532202092103,4.0,Worked great thanks,en
43532202093279,4.0,"Sofia was very friendly, helpful and professional. 
And she solved my problem thank you so much.",en
43532202103915,4.0,I received the information I needed to resolve the issue I had encountered.,en
43532202117095,4.0,"I found the solution myself - but hotline also answered. 
Mayby you should inform of changes, when you deploy an update",en
43532202133200,0.0,Chatting in English for weeks did not resolve. Danish support team solved it within two mails.,en
43532202193516,4.0,Issue quickly identified,en
43532202216655,0.0,"not happy with the help, because it didnt solve my problem",en
43532202034230,4.0,yes for today we solve,en
43532202042887,0.0,The issue has not been resolved and I have received no further feedback,en
43532202051834,4.0,,en
43532202066002,4.0,quick feedback and easy problem solving. Thanks!,en
43532202082678,4.0,Quick and helpful response,en
43532202093555,4.0,Very helpful and polite,en
43532202093754,0.0,ISSUE STILL NOT FIXED,en
43532202103523,0.0,"I am still unable to create an account, all the information you require is on companies house. 

you are asking for a confirmation statement which isn't due until July 2023 and everything else you need has been provided.

I'm happy to go elsewhere if you do not want my business.",en
43532202109218,4.0,"Helpful, kind, quick responses",en
43532202120689,0.0,"After 9 days..no result, no top up stil.. talked to you many times pr. day..",en
43532202121438,4.0,You solved the problem swiftly,en
43532202128567,0.0,I´m waiting for someone to contact me for a month,en
43532202147924,4.0,quick response and problem solved :) ,en
43532202206956,4.0,"Problem not solved, but very friendly support and advice on what to do further",en
43532202207671,4.0,Amazingly helpful and really quick responses. I'm really happy and I get to leave on time still so thank you James! ,en
43532202216436,4.0,"Fast, kind and precise advise of how to use PLEO",en
43532202066759,4.0,Helpful and quick,en
43532202089228,4.0,Great quick support solving our issue. Thank you!,en
43532202116282,4.0,Issue sorted easily and quickly,en
43532202127256,0.0,"I still havent solved the problem if that was the question?
",en
43532202147559,4.0,easy quick response,en
43532202153265,0.0,"I've been having issues with Pleo transactions not exporting to Xero.  I've been speaking with your team via the live chat, until about 30 minutes ago when I got no further reply.  James was meant to be looking into the matter but I've not heard anything from him for 30 minutes now, even after prompting to check he was still there.

You have a great software in Pleo but the customer support i've recevied since signing up has been really poor",en
43532202161767,4.0,quickly resolved,en
43532202166633,4.0,problems solved,en
43532202180707,0.0,"You said, the issue would be fixed a day after, well it is still not working.",en
43532202211380,0.0,Nothing happend from you in the chatt? Still not solved....,en
43532202037106,4.0,My problem was solved ,en
43532202037912,0.0,issues NOT sorted,en
43532202060749,0.0,It wasn't resolved,en
43532202063738,0.0,Issue not resolved,en
43532202085530,4.0,"Very helpful, as always!!",en
43532202088981,4.0,Really quick to resolve my issue and always polite and friendly to chat with!,en
43532202163881,4.0,Immediate response - good customer service,en
43532202188075,0.0,The stock answer seems to be its the merchants fault! Knowing the issues with Pleo and TFL I find this difficult to believe and you obvoiusly do not want to assist - if you could prvide any raw data from your feed with TFL that could help.,en
43532202190814,0.0,your onboarding process sucks. especially when user has forgotten the pin code. you just make this half impossible,en
43532202194310,4.0,"Issue quickly resolved, Thank you!
",en
43532202196075,4.0,Helped to understand how to deal with an error made within the company.,en
43532202204590,0.0,Still try to apply for the basic account with virtual cards for IPhone.,en
43532202042398,0.0,My Problem is not solved,en
43532202068309,4.0,Very helpful and solved all my issues!,en
43532202072758,4.0,"Sonja is an angel. We didn't solve the issue because it is out of Pleo's reach, but she tried and was super lovely. Thanks again!",en
43532202087674,4.0,"perfect support, I felt taken care of",en
43532202094112,4.0,"answered swiftly and clearly :) 
",en
43532202097406,0.0,There was no one to ask about my issues,en
43532202104176,4.0,Received a immediate response form johannes and sofia and they have explained me the procedure on how resolve the issue.,en
43532202109768,4.0,"I still have the problem, but its not a Pleo issue. I have an alternative solution.",en
43532202119381,0.0,"How would I know? Nobody to talk with, the chat is a bot, the demo is wherever it is, you want information on a director/shareholder who left in December. I have no idea. Anything I try to activate I get a message that I have to pay a monthly fee, so so far it is not overly impressive. I am ready to be convinced.",en
43532202137541,0.0,"My question was not answered, seems it had been misunderstood. Our administrator was able to answer it in the end.",en
43532202139703,0.0,Because we have disputed a transaction from this vendor before and we were never asked to first contact 'Amazon Support'. This greatly affects our month-end processes as the unauthorized cost cannot be reconciled!,en
43532202163909,4.0,"Johannes was fast, kind and helpful thank you.",en
43532202172684,0.0,I've been told that someone will call me back to resolve the issue but i didn't receive any calls.,en
43532202214842,4.0,fast and good response,en
43532202045900,4.0,Agent's polite manner and good tracking of the issue,en
43532202094876,0.0,Unbelievable that the response is that a customer needs to delete and resubmit again. no true help. thx,en
43532202095148,4.0,Very helpful - thanks,en
43532202095440,4.0,very efficient and problem was solved,en
43532202095780,0.0,"A trivial UI issue that should be easy to fix was rejected with ""wont fix"".",en
43532202124317,4.0,I got help!,en
43532202127779,0.0,"I did not receive any further comms from the manager, despite the reassurance that I would. My original complaint has not been addressed.",en
43532202141794,0.0,poor service as usual ,en
43532202157194,0.0,"- I understand that busy times can occur during issues but the agent shouldn't take more incoming requests then it can handle.

- Responding 'I won't be able to follow up due to too many customers getting in touch currently' that's simply not good customer service.",en
43532202177514,4.0,Sonja was very helpful and gave good advice and helped me resolve the problem propmtly,en
43532202185545,0.0,same problem,en
43532202191575,4.0,Very efficient customer service provided by Sonja,en
43532202194379,0.0,I still need additional information. Thanks!,en
43532202195549,0.0,Still waiting for an answer,en
43532202207270,4.0,"Natalie, is excellent at her job and went above and beyond to help me resolve my issues. Took on board my issues and anything that wasn't resolved she took notes for her development team . She was great at following up with solutions. Thank you Natalie. :) ",en
43532202207478,4.0,"Super fast, friendly and helpful, as always!",en
43532202209911,0.0,Did not solve the issue at all,en
43532202217331,4.0,"Solution minded, helped solve a problem that Pleo did not have system support for!",en
43532202041027,4.0,Sonja was quick and knows her stuff! She gets a 10/10. The poor software approval options gets a 4/10 however.  ,en
43532202057804,4.0,You resolved my issue. Thanks a lot!,en
43532202095892,4.0,Friendly and very helpful advice,en
43532202112286,4.0,sorted the problem out,en
43532202118131,4.0,"Rapid, efficient response.",en
43532202119544,4.0,"Thank you, James. You've been extremely helpful!",en
43532202132780,4.0,Very Helpfull,en
43532202058199,4.0,Helpful and quick to answer,en
43532202067663,0.0,"Out of the four un-auhtorized expenses, three are still not re-imbursed. How long may this take?",en
43532202072582,0.0,The issue shouldn't take 11 days to resolve automativcally,en
43532202078278,4.0,Great service and very helpful.,en
43532202106918,4.0,Was dealt with speedily,en
43532202119701,0.0,Because we still have £40k missing from our account,en
43532202125913,0.0,"This is a software feature that should be rectified and the last occurrence i was also given this generic answer that the statement would work the next day, it continued on for over a week and had to be escalated to be resolved, it appears that the bug has not been corrected ",en
43532202142191,4.0,prompt response,en
43532202143521,0.0,it didn't solve the issue,en
43532202149027,4.0,response time pretty good and problem solved',en
43532202170402,0.0,Did not receive an answer,en
43532202180641,0.0,One issue resolved thanks but 2 are open,en
43532202185031,0.0,Never received an email and now the chat has ended.,en
43532202196022,4.0,good advice,en
43532202204647,4.0,"it was not a big problem, was just wondering where DHL brought the credit card to. But we managed to find it out and now we got the credit card. all good, thanks for the support",en
43532202060719,0.0,"You answered my question, but I was not satisfied with the answer ;-) 
I think the monthly price for 6 users is too expensive, and it has increased with 64% from february to March .....",en
43532202080573,4.0,Very quick response and clear guidance given,en
43532202088796,4.0,"Excellent service: fast, helpful and very friendly team! ",en
43532202092152,0.0,That wasn't the question i asked,en
43532202120584,4.0,Persistence!  Thanks for bearing with a new user learing how Pleo works and sorry if I tried your patience.,en
43532202124572,4.0,"excellent quick responses and handling the problem flagged quickly - you have great customer service and it is much appreciated
",en
43532202158333,0.0,see my last mail,en
43532202176833,4.0,"People at PLEO are really RESPONSIVE and EFFICIENT. i will definitely recommand PLEO bank!
",en
43532202183517,0.0,The issue has not yet been resolved,en
43532202184803,0.0,"I cannot use pleo normally. Now, for every payment I need to pay by paypal. Before this issue I had not a paypal account. I only have a paypal account now because pleo cannot solve the issue.",en
43532202191278,4.0,issue was solved,en
43532202200762,4.0,"Friendly, speedy help!",en
43532202076156,4.0,Diogo was able to answer the question I had very quickly and clearly.,en
43532202076923,4.0,"Quick and reliable solution, thanks",en
43532202114411,4.0,Quick response and helpful advisor,en
43532202123277,0.0,problem is not solved yet,en
43532202131827,4.0,really helpful.,en
43532202161118,4.0,very helpful,en
43532202180046,4.0,quick online chat response from Sonja which rectified the issue,en
43532202186019,4.0,Issue sorted swiftly,en
43532202203693,4.0,"Great help, thanks",en
43532202212558,4.0,quick and decisive response ,en
43532202214988,4.0,"Nice and patient!
 ",en
43532202215586,0.0,"Not happy because I don't remember signing the contract, and nobody has responded to me to get this resolved",en
43532202028745,4.0,Great thanks,en
43532202034631,0.0,People don’t reply and when they do they takes hours if not days!,en
43532202040057,0.0,I didn't get any response,en
43532202061306,4.0,Niels has been so helpful. He was very informative and has now put us on the correct plan.  Thank you for the five star service ,en
43532202070214,0.0,Couldn't resolve my issue but Jozef was very helpful ,en
