Created Date,Country,City,Restaurant ID,Restaurant Name,Order State,Cancel Reason,Cuisine,Platform,Products in Order,Order Value € (Gross),Delivery Fee,Delivery Time,Order ID
25.02.2020,Ghana,Accra,7048,Papa's Pizza Osu,delivered,,Fast food,android,2,€9.65,2.0,19.9,75801353
25.02.2020,Portugal,Lisbon,6552,Bollywood Lisboa,delivered,,Indian,android,1,€9.25,0.0,15.7,463363853
25.02.2020,Portugal,Lisbon,13326,Pão-me-Quer Caffe,delivered,,Traditional,ios,1,€7.20,0.05,27.0,463373853
25.02.2020,Portugal,Lisbon,6170,H3 Colombo,delivered,,Mediterranean,ios,4,€18.08,0.0,52.1,463383853
25.02.2020,Portugal,Lisbon,10524,Tempero do Chef,delivered,,European,android,1,€13.90,0.0,7.2,463393853
25.02.2020,Portugal,Lisbon,6736,Lai Lai,delivered,,Chinese,,3,€6.00,0.0,11.8,463403853
25.02.2020,Portugal,Lisbon,8439,Yokohama,delivered,,Japanese,android,2,€16.40,0.0,18.0,463413853
25.02.2020,Portugal,Lisbon,5275,Hello Bubble Waffle - Saldanha,delivered,,Dessert,ios,2,€5.08,0.0,8.7,463423853
25.02.2020,Ghana,Accra,9624,KFC North Industrial,delivered,,Fast food,android,3,€8.13,1.0,33.8,75811353
25.02.2020,Ghana,Accra,7070,Kiki's Pot,failed,Could not find a courier to deliver the order,Spicy,ios,1,,,,75821353
25.02.2020,Portugal,Lisbon,5647,Ben & Jerry's - Alvalade,delivered,,Dessert,ios,1,€12.99,0.0,16.0,463433853
25.02.2020,Portugal,Lisbon,13998,Wok to Walk - Strada,delivered,,Noodles,ios,2,€13.80,0.0,13.9,463443853
25.02.2020,Portugal,Lisbon,10522,Lx Kebab House,delivered,,Kebab,android,1,€4.80,0.0,10.9,463453853
25.02.2020,Portugal,Lisbon,9871,Natural Crave - Amoreiras,delivered,,Salad,ios,2,€8.56,0.0,13.3,463463853
25.02.2020,Portugal,Lisbon,13053,Hot Dog lovers,delivered,,Hot dog,ios,1,€5.50,0.0,18.6,463473853
25.02.2020,Ghana,Accra,7336,Urban Taste Restaurant,delivered,,Fast food,ios,1,€4.19,2.0,12.6,75831353
25.02.2020,Portugal,Lisbon,9246,Joshua's Shoarma Grill - Colombo,delivered,,Kebab,ios,1,€7.66,0.0,15.0,463483853
25.02.2020,Portugal,Lisbon,14558,Artisani - Álvares Cabral,delivered,,Dessert,ios,3,€16.90,0.0,13.4,463493853
25.02.2020,Portugal,Lisbon,14029,Nasty Burger,delivered,,American,android,1,€11.95,0.17,24.8,463503853
25.02.2020,Ghana,Accra,7638,Chicken Inn Pig Farm,delivered,,Chicken,,1,€1.70,0.0,16.8,75841353
25.02.2020,Portugal,Lisbon,5637,Chickinho - Telheiras,delivered,,Chicken,ios,3,€17.12,0.0,10.8,463513853
25.02.2020,Portugal,Lisbon,15942,Las Ficheras,delivered,,Mexican,android,6,€46.80,0.71,17.4,463523853
25.02.2020,Portugal,Lisbon,14029,Nasty Burger,delivered,,Burgers,ios,2,€13.93,0.0,9.8,463533853
25.02.2020,Portugal,Lisbon,6170,H3 Colombo,delivered,,Burgers,android,4,€17.36,0.0,9.3,463543853
25.02.2020,Portugal,Lisbon,3573,Doner Kebab House Halal Food,delivered,,Fast food,android,2,€11.18,0.0,15.3,463553853
25.02.2020,Ghana,Accra,7070,Kiki's Pot,delivered,,Casual,android,2,€6.25,1.2,14.3,75851353
25.02.2020,Portugal,Lisbon,8280,Hello Beijing,delivered,,Sushi,android,3,€13.88,0.0,7.7,463563853
25.02.2020,Portugal,Lisbon,3571,Arcobianco,delivered,,Dessert,ios,2,€8.90,0.0,5.8,463573853
25.02.2020,Portugal,Lisbon,8280,Hello Beijing,delivered,,Sushi,android,1,€6.32,0.0,8.0,463583853
25.02.2020,Portugal,Lisbon,9695,Choupana Caffe,delivered,,Breakfast,android,1,€5.12,0.0,27.5,463593853
25.02.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Burgers,ios,1,€8.45,0.0,12.8,463603853
25.02.2020,Portugal,Lisbon,9163,Savage by Olivier,delivered,,Burgers,ios,2,€17.60,0.0,22.0,463613853
25.02.2020,Portugal,Lisbon,16313,Cantinho do Sá,delivered,,Portuguese,ios,3,€14.40,0.0,10.6,463623853
25.02.2020,Ghana,Accra,7070,Kiki's Pot,delivered,,Spicy,ios,5,€17.75,2.0,52.2,75861353
25.02.2020,Portugal,Lisbon,5905,Sakura - Picoas,delivered,,Japanese,ios,7,€35.55,0.0,8.6,463633853
25.02.2020,Portugal,Lisbon,5606,Grow Healthy,delivered,,Vegan,ios,1,€7.92,0.0,10.1,463643853
25.02.2020,Portugal,Lisbon,13611,B Perfect - Praça de Londres,delivered,,Burgers,android,2,€17.52,0.0,8.0,463653853
25.02.2020,Portugal,Lisbon,15954,Labrazza Steakhouse,delivered,,Meat,ios,2,€9.03,2.94,17.6,463663853
25.02.2020,Portugal,Lisbon,12491,Izanagi,delivered,,Japanese,ios,1,€14.50,0.0,11.1,463673853
25.02.2020,Portugal,Lisbon,15329,Quasi Pronti - Benfica,delivered,,Italian,ios,2,€19.20,0.0,19.4,463683853
25.02.2020,Ghana,Accra,12328,Zoe's Kitchen,delivered,,Fast food,android,1,€2.13,3.0,27.8,75871353
25.02.2020,Portugal,Lisbon,8102,Sweet to Go,delivered,,Pastry,android,1,€5.52,0.0,11.1,463693853
25.02.2020,Ghana,Accra,14847,Nima Chow,delivered,,Ghanaian,,1,€3.88,5.0,14.6,75881353
25.02.2020,Portugal,Lisbon,14022,DOTE - Alvalade,delivered,,Mediterranean,android,1,€14.50,0.0,21.1,463703853
25.02.2020,Portugal,Lisbon,5622,Choco&Nut - Parque das Nações,delivered,,Ice cream,android,3,€4.70,0.0,14.9,463713853
25.02.2020,Portugal,Lisbon,8620,Katia Brasil Restaurante,delivered,,South American,ios,1,€7.90,0.0,4.8,463723853
25.02.2020,Portugal,Lisbon,6250,Café 3 - Atrium,delivered,,Healthy,android,1,€9.25,0.0,9.0,463733853
25.02.2020,Portugal,Lisbon,10616,H3 Alvalade,delivered,,Mediterranean,android,3,€9.08,0.0,7.3,463743853
25.02.2020,Portugal,Lisbon,15061,Natária Nacional - Rua Áurea,delivered,,Coffee,android,5,€5.50,0.0,12.1,463753853
25.02.2020,Portugal,Lisbon,10525,GRAIN - Vietnamese Eats - by Street Chow,delivered,,Vietnamese,ios,1,€10.20,0.0,8.3,463763853
25.02.2020,Portugal,Lisbon,14058,Nostra Pizza - Telheiras,delivered,,Italian,android,2,€14.70,0.0,12.9,463773853
25.02.2020,Portugal,Lisbon,13363,Napoli Pizzaria Restaurante,delivered,,Italian,ios,1,€10.90,0.0,14.8,463783853
25.02.2020,Portugal,Lisbon,9872,Natural Crave - Saldanha Residence,delivered,,Healthy,ios,1,€7.56,0.0,5.4,463793853
25.02.2020,Portugal,Lisbon,5818,Sakura - Infante Santo,delivered,,Japanese,,2,€7.84,0.0,25.7,463803853
25.02.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Burgers,ios,4,€22.80,0.0,9.7,463813853
25.02.2020,Portugal,Lisbon,16333,Portugália Balcão - Spacio,delivered,,Portuguese,ios,2,€10.60,0.0,15.9,463823853
25.02.2020,Portugal,Lisbon,15007,Wok Nagasaki - Odivelas,delivered,,Asian,ios,1,€7.90,0.0,6.2,463833853
25.02.2020,Portugal,Lisbon,10983,FishFish Sushi,delivered,,Sushi,android,1,€23.24,0.0,25.7,463843853
25.02.2020,Portugal,Lisbon,6173,H3 Campo de Ourique,delivered,,Burgers,android,2,€9.04,0.0,7.6,463853853
25.02.2020,Ghana,Accra,7070,Kiki's Pot,failed,Could not find a courier to deliver the order,Casual,ios,1,,,,75891353
25.02.2020,Portugal,Lisbon,13393,Sushi Suisen,delivered,,Japanese,android,4,€13.05,0.0,20.3,463863853
25.02.2020,Portugal,Lisbon,10117,Pizzaria Luzzo - Miraflores,delivered,,Italian,ios,2,€11.50,0.0,12.6,463873853
25.02.2020,Portugal,Lisbon,8280,Hello Beijing,delivered,,Sushi,android,1,€6.00,0.0,11.8,463883853
25.02.2020,Portugal,Lisbon,13821,Oakberry Açaí Lisboa - São Bento,delivered,,Healthy,android,2,€8.90,0.0,23.3,463893853
25.02.2020,Portugal,Lisbon,6637,Guacamole - Cais do Sodre,delivered,,Mexican,ios,2,€13.30,0.0,12.5,463903853
25.02.2020,Ghana,Accra,12328,Zoe's Kitchen,delivered,,Casual,,1,€2.13,0.0,24.3,75901353
25.02.2020,Portugal,Lisbon,5181,Mr Lee,delivered,,Asian,android,2,€8.80,0.0,13.5,463913853
25.02.2020,Portugal,Lisbon,9710,Kebab Online (Zak's Kebab) - Portela,delivered,,Turkish,android,2,€5.94,0.0,11.6,463923853
25.02.2020,Portugal,Lisbon,8103,All to go,delivered,,Breakfast,android,1,€7.63,0.1,26.9,463933853
25.02.2020,Portugal,Lisbon,8434,Eu tu e o Croissant,delivered,,Comfort food,ios,2,€4.60,0.0,5.6,463943853
25.02.2020,Portugal,Lisbon,9033,Vitaminas - Colombo,delivered,,Healthy,android,2,€10.60,0.0,8.9,463953853
25.02.2020,Portugal,Lisbon,7249,Restaurante Boi Amigo,delivered,,Mediterranean,android,2,€10.00,0.0,9.9,463963853
25.02.2020,Portugal,Lisbon,15370,Happy Noodles - Telheiras,delivered,,Asian,ios,2,€6.00,0.0,8.7,463973853
25.02.2020,Portugal,Lisbon,4806,Supremacia Sushi,delivered,,Japanese,ios,2,€21.28,0.0,16.5,463983853
25.02.2020,Portugal,Lisbon,6797,Subway - Saldanha,delivered,,Fast food,ios,5,€10.52,0.0,8.1,463993853
25.02.2020,Portugal,Lisbon,10518,Olá - Moscavide,delivered,,Ice cream,android,1,€9.99,0.0,10.3,464003853
25.02.2020,Portugal,Lisbon,6796,Subway - Oriente,delivered,,Sandwich,android,4,€8.86,0.0,8.7,464013853
25.02.2020,Portugal,Lisbon,13475,Italian Spice,delivered,,Italian,android,1,€9.50,0.0,10.0,464023853
25.02.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Burgers,android,3,€18.40,0.0,12.5,464033853
25.02.2020,Portugal,Lisbon,16336,Portugália Balcão - Amoreiras,delivered,,Portuguese,android,6,€33.80,0.0,24.1,464043853
25.02.2020,Portugal,Lisbon,12481,Pizzaria Luzzo - Telheiras,delivered,,Salad,android,1,€9.95,0.0,13.0,464053853
25.02.2020,Portugal,Lisbon,9872,Natural Crave - Saldanha Residence,delivered,,Healthy,ios,1,€6.36,0.0,8.6,464063853
25.02.2020,Portugal,Lisbon,13775,H3 Strada Shopping,delivered,,Mediterranean,ios,1,€7.64,0.0,13.8,464073853
25.02.2020,Portugal,Lisbon,9023,Honest Greens - Amoreiras Plaza,delivered,,Vegan,ios,4,€25.20,0.0,9.4,464083853
25.02.2020,Portugal,Lisbon,10877,Telepizza - Benfica,rejected,The restaurant rejected the order,Fast food,android,7,,,,464093853
25.02.2020,Portugal,Lisbon,9695,Choupana Caffe,delivered,,Breakfast,android,4,€13.60,0.0,12.4,464103854
25.02.2020,Portugal,Lisbon,10531,Butchers - Saldanha,delivered,,Burgers,ios,1,€8.00,0.0,19.2,464113854
25.02.2020,Ghana,Accra,12063,Kanzo Restaurant,delivered,,Casual,android,2,€9.51,0.5,11.0,75911354
25.02.2020,Portugal,Lisbon,7296,Kebab@Live Café - Amadora,delivered,,Falafel,android,1,€5.20,0.0,18.8,464123854
25.02.2020,Ghana,Accra,6643,TeeZet HQ,delivered,,Traditional,ios,1,€5.68,1.0,19.4,75921354
25.02.2020,Ghana,Accra,12581,Boomiis Restaurant,delivered,,Nigerian,ios,3,€9.94,1.0,13.1,75931354
25.02.2020,Ghana,Accra,9627,KFC  Circle,delivered,,Fast food,,3,€5.54,0.0,10.8,75941354
25.02.2020,Portugal,Lisbon,6801,Subway - Santos,delivered,,Fast food,,1,€5.67,4.17,15.0,464133854
25.02.2020,Portugal,Lisbon,5682,Leads Pizza - Graça,delivered,,Pizza,ios,1,€10.20,0.0,11.4,464143854
25.02.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Fast food,android,1,€7.05,0.0,10.6,464153854
25.02.2020,Portugal,Lisbon,6801,Subway - Santos,delivered,,Sandwich,ios,1,€5.67,0.0,4.0,464163854
25.02.2020,Portugal,Lisbon,12491,Izanagi,delivered,,Sushi,ios,1,€14.50,0.0,11.1,464173854
25.02.2020,Portugal,Lisbon,15501,Breakfast in box,delivered,,Brunch,android,2,€21.50,0.0,14.5,464183854
25.02.2020,Portugal,Lisbon,15522,Musaxi,delivered,,Japanese,android,1,€6.32,0.0,11.2,464193854
25.02.2020,Portugal,Lisbon,14129,Burger Pros,delivered,,Burgers,android,1,€10.50,0.0,15.0,464203854
25.02.2020,Ghana,Accra,9587,KFC Osu,delivered,,Fast food,ios,6,€5.11,2.0,15.0,75951354
25.02.2020,Ghana,Accra,7070,Kiki's Pot,delivered,,Spicy,ios,1,€4.56,1.71,22.1,75961354
25.02.2020,Portugal,Lisbon,15328,Quasi Pronti - Linda-a-Velha,delivered,,Pasta,android,1,€8.90,0.0,11.4,464213854
25.02.2020,Portugal,Lisbon,6797,Subway - Saldanha,delivered,,Fast food,android,2,€7.11,0.0,33.9,464223854
25.02.2020,Ghana,Accra,9587,KFC Osu,delivered,,Fast food,android,3,€8.52,0.0,16.9,75971354
25.02.2020,Portugal,Lisbon,9891,Vitaminas - Vasco da Gama,delivered,,Healthy,ios,2,€10.60,0.0,15.3,464233854
25.02.2020,Portugal,Lisbon,8197,Sushicome - Laranjeiras,delivered,,Sushi,android,2,€9.50,0.0,11.7,464243854
25.02.2020,Portugal,Lisbon,5677,VinhoEmCasa Express - Alvalade,delivered,,Wine,android,2,€11.58,0.0,10.9,464253854
25.02.2020,Ghana,Accra,7070,Kiki's Pot,delivered,,Casual,ios,11,€30.52,0.0,18.9,75981354
25.02.2020,Portugal,Lisbon,7550,O Tal,delivered,,Dessert,ios,1,€4.55,1.06,17.7,464263854
25.02.2020,Portugal,Lisbon,5906,Palácio do Kebab,delivered,,Kebab,,2,€5.35,0.0,15.9,464273854
25.02.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Fast food,ios,1,€7.12,0.0,17.8,464283854
25.02.2020,Ghana,Accra,8836,FT - Tawakaltu Allah Lah,delivered,,Fast food,android,1,€2.84,0.0,21.6,75991354
25.02.2020,Portugal,Lisbon,12491,Izanagi,delivered,,Sushi,,1,€5.00,0.0,17.2,464293854
25.02.2020,Portugal,Lisbon,13038,Poke House - Colombo,delivered,,Poke,android,2,€10.00,0.0,12.5,464303854
25.02.2020,Portugal,Lisbon,14024,DOTE - Barata Salgueiro,delivered,,Comfort food,android,1,€12.50,0.0,15.6,464313854
25.02.2020,Portugal,Lisbon,10181,Josefino Pizza,delivered,,Italian,android,1,€10.50,0.0,21.9,464323854
25.02.2020,Ghana,Accra,12293,18 Lane Chez Daniel,failed,The restaurant asked customer support to fail the order,Casual,android,3,,,,76001354
25.02.2020,Ghana,Accra,9729,Orient Express,delivered,,Chinese,,7,€32.94,0.0,18.2,76011354
25.02.2020,Ghana,Accra,6602,Ando's Restaurant East Legon,delivered,,Spicy,ios,12,€24.70,1.0,25.5,76021354
25.02.2020,Portugal,Lisbon,10529,Mad Chef,delivered,,Kebab,ios,2,€5.25,0.0,13.0,464333854
25.02.2020,Portugal,Lisbon,10531,Butchers - Saldanha,delivered,,Burgers,android,1,€8.00,0.0,8.0,464343854
25.02.2020,Portugal,Lisbon,16314,Maria Peixeira - Peixe Marisco e não só,delivered,,Mediterranean,android,2,€19.00,0.0,8.0,464353854
25.02.2020,Portugal,Lisbon,8442,Tasty Noodles,delivered,,Asian,ios,3,€14.85,0.0,16.0,464363854
25.02.2020,Portugal,Lisbon,6796,Subway - Oriente,delivered,,Sandwich,ios,3,€4.98,0.0,21.0,464373854
25.02.2020,Portugal,Lisbon,13582,Pizzaria Luzzo - Santa Marta,delivered,,Pizza,android,2,€15.70,0.0,25.2,464383854
25.02.2020,Ghana,Accra,8836,FT - Tawakaltu Allah Lah,delivered,,Traditional,android,12,€4.97,0.0,16.1,76031354
25.02.2020,Portugal,Lisbon,9039,Vitaminas - Garrett,delivered,,Healthy,ios,2,€9.70,0.0,23.2,464393854
25.02.2020,Portugal,Lisbon,9693,Ori Asian Food,delivered,,Asian,android,5,€26.95,0.0,29.2,464403854
25.02.2020,Portugal,Lisbon,9871,Natural Crave - Amoreiras,delivered,,Healthy,ios,1,€7.56,0.0,9.7,464413854
25.02.2020,Portugal,Lisbon,13388,OCEAN,delivered,,Nepali,android,2,€12.98,0.0,18.8,464423854
25.02.2020,Portugal,Lisbon,3573,Doner Kebab House Halal Food,delivered,,Turkish,android,1,€5.75,0.06,6.8,464433854
25.02.2020,Portugal,Lisbon,13038,Poke House - Colombo,delivered,,Poke,android,3,€10.50,0.0,11.0,464443854
25.02.2020,Portugal,Lisbon,15925,D'Bacalhau,delivered,,Mediterranean,android,1,€8.33,0.0,10.4,464453854
25.02.2020,Portugal,Lisbon,10524,Tempero do Chef,delivered,,European,ios,1,€13.90,2.41,21.7,464463854
25.02.2020,Portugal,Lisbon,5552,Tun Fon,delivered,,Asian,ios,2,€9.12,0.0,10.4,464473854
25.02.2020,Portugal,Lisbon,16264,H3 - Oeiras Parque,delivered,,Mediterranean,ios,1,€7.64,0.0,23.4,464483854
25.02.2020,Ghana,Accra,6602,Ando's Restaurant East Legon,delivered,,Spicy,ios,12,€24.70,1.0,25.5,76041354
25.02.2020,Portugal,Lisbon,9695,Choupana Caffe,delivered,,Breakfast,android,2,€7.52,0.0,24.0,464493854
25.02.2020,Portugal,Lisbon,15971,Churrasqueira Fome de Leão,delivered,,Portuguese,ios,2,€10.00,0.0,13.2,464503854
25.02.2020,Portugal,Lisbon,6305,Açaí Natura - Odivelas,delivered,,Healthy,ios,1,€13.90,0.0,16.1,464513854
25.02.2020,Portugal,Lisbon,6725,Focca,delivered,,Burgers,android,1,€6.13,0.0,26.1,464523854
25.02.2020,Portugal,Lisbon,16336,Portugália Balcão - Amoreiras,delivered,,Mediterranean,android,4,€19.40,0.0,26.7,464533854
25.02.2020,Ghana,Accra,13400,Ohenewaa Demod,delivered,,Fast food,ios,1,€2.84,1.0,47.6,76051354
25.02.2020,Portugal,Lisbon,13586,Mother Burger - Amoreiras,delivered,,Burgers,ios,3,€11.52,0.0,16.8,464543854
25.02.2020,Portugal,Lisbon,11430,Sr. Frango da Guia - Colombo,delivered,,Chicken,ios,1,€6.97,0.52,19.4,464553854
25.02.2020,Portugal,Lisbon,9861,Honest Greens - Rio,delivered,,Healthy,ios,3,€22.80,0.0,18.8,464563854
25.02.2020,Ghana,Accra,8570,Zap Fries and Grill,delivered,,Casual,android,2,€5.89,1.0,27.1,76061354
25.02.2020,Portugal,Lisbon,5644,El Cabron,delivered,,Mexican,android,3,€23.60,0.11,13.5,464573854
25.02.2020,Portugal,Lisbon,6811,Está no Papo,delivered,,Traditional,ios,2,€13.98,0.0,12.9,464583854
25.02.2020,Portugal,Lisbon,13326,Pão-me-Quer Caffe,delivered,,Mediterranean,,1,€8.00,0.1,28.0,464593854
25.02.2020,Portugal,Lisbon,8280,Hello Beijing,delivered,,Sushi,,2,€11.52,0.0,12.2,464603854
25.02.2020,Portugal,Lisbon,7247,Mughal Shwarma House Kebab,delivered,,Kebab,android,2,€9.00,0.0,5.2,464613854
25.02.2020,Portugal,Lisbon,9042,Wok To Walk - Residence,delivered,,Noodles,android,6,€22.45,0.0,9.3,464623854
25.02.2020,Ghana,Accra,12585,Ando's Restaurant Dzorwulu,delivered,,Fast food,android,1,€4.26,0.0,18.5,76071354
25.02.2020,Portugal,Lisbon,7296,Kebab@Live Café - Amadora,delivered,,Turkish,android,1,€5.20,0.0,18.8,464633854
25.02.2020,Ghana,Accra,9627,KFC  Circle,delivered,,Chicken,,1,€3.69,0.5,5.7,76081354
25.02.2020,Ghana,Accra,9587,KFC Osu,delivered,,Fast food,android,1,€3.12,1.0,34.4,76091354
25.02.2020,Ghana,Accra,12585,Ando's Restaurant Dzorwulu,delivered,,Fast food,ios,3,€8.52,0.0,13.6,76101354
25.02.2020,Portugal,Lisbon,10525,GRAIN - Vietnamese Eats - by Street Chow,delivered,,Healthy,ios,1,€10.20,0.0,8.3,464643854
25.02.2020,Portugal,Lisbon,9023,Honest Greens - Amoreiras Plaza,delivered,,Vegan,ios,3,€26.70,2.97,24.5,464653854
25.02.2020,Portugal,Lisbon,14057,Claras em Neve Confeitaria,delivered,,Cake,android,8,€12.00,0.0,6.4,464663854
25.02.2020,Portugal,Lisbon,7247,Mughal Shwarma House Kebab,delivered,,Burgers,android,3,€6.80,0.0,6.8,464673854
25.02.2020,Ghana,Accra,12928,Ninano Restaurant Osu,delivered,,Japanese,,15,€25.55,3.0,20.2,76111354
25.02.2020,Portugal,Lisbon,14129,Burger Pros,delivered,,Burgers,ios,3,€16.50,0.0,24.8,464683854
25.02.2020,Portugal,Lisbon,5740,Wine & Spirit Station,delivered,,Drink,,3,€5.57,0.0,12.6,464693854
25.02.2020,Portugal,Lisbon,6801,Subway - Santos,delivered,,Sandwich,ios,4,€17.35,0.0,14.8,464703854
25.02.2020,Portugal,Lisbon,5606,Grow Healthy,delivered,,Vegan,ios,2,€8.72,0.0,15.7,464713854
25.02.2020,Portugal,Lisbon,10983,FishFish Sushi,delivered,,Sushi,ios,5,€43.82,3.51,18.0,464723854
25.02.2020,Portugal,Lisbon,14045,Restaurante Avenida,delivered,,American,ios,2,€13.90,0.0,5.5,464733854
25.02.2020,Portugal,Lisbon,12750,Madam Bo,delivered,,Dumplings,ios,2,€8.40,0.0,13.6,464743854
25.02.2020,Portugal,Lisbon,8003,Poke House - Atrium Saldanha,delivered,,Poke,ios,6,€18.90,0.0,25.2,464753854
25.02.2020,Ghana,Accra,9625,KFC Marina Mall,failed,Could not find a courier to deliver the order,Chicken,android,4,,,,76121354
25.02.2020,Portugal,Lisbon,5606,Grow Healthy,delivered,,Healthy,,2,€7.92,0.0,15.1,464763854
25.02.2020,Portugal,Lisbon,9042,Wok To Walk - Residence,delivered,,Asian,ios,3,€9.80,0.0,13.0,464773854
25.02.2020,Portugal,Lisbon,6805,SushiNow - Colinas do Cruzeiro,delivered,,Sushi,android,3,€43.00,0.0,10.8,464783854
25.02.2020,Portugal,Lisbon,10526,BASAG - Korean Fry - by Street Chow,delivered,,Burgers,android,1,€6.90,0.0,37.4,464793854
25.02.2020,Portugal,Lisbon,12481,Pizzaria Luzzo - Telheiras,delivered,,Salad,ios,4,€42.95,0.0,7.3,464803854
25.02.2020,Portugal,Lisbon,6801,Subway - Santos,delivered,,Sandwich,android,2,€4.28,0.0,16.3,464813854
25.02.2020,Portugal,Lisbon,11466,Burger King - Av. Roma,delivered,,Burgers,ios,4,€20.44,0.0,18.9,464823854
25.02.2020,Portugal,Lisbon,9245,Joshua's Shoarma Grill - Saldanha Residence,delivered,,Healthy,,1,€8.72,0.0,12.7,464833854
25.02.2020,Ghana,Accra,6643,TeeZet HQ,delivered,,Traditional,,3,€17.04,0.0,36.2,76131354
25.02.2020,Portugal,Lisbon,5636,Chickinho,delivered,,Grill,android,4,€13.20,0.0,11.7,464843854
25.02.2020,Ghana,Accra,7054,Cheezzy Pizza Ring Road,delivered,,Pizza,ios,2,€10.22,0.0,11.5,76141354
25.02.2020,Portugal,Lisbon,8439,Yokohama,delivered,,Sushi,ios,1,€8.90,0.0,16.2,464853854
25.02.2020,Portugal,Lisbon,10616,H3 Alvalade,delivered,,Mediterranean,android,1,€7.64,0.0,5.6,464863854
25.02.2020,Portugal,Lisbon,10430,Samurai,delivered,,Sushi,,2,€15.50,1.64,23.0,464873854
25.02.2020,Portugal,Lisbon,14029,Nasty Burger,rejected,The restaurant rejected the order,American,ios,1,,,,464883854
25.02.2020,Portugal,Lisbon,7601,Udon,delivered,,Japanese,ios,1,€7.18,0.0,17.7,464893854
25.02.2020,Portugal,Lisbon,6629,Guacamole - Alegro,delivered,,Mexican,android,3,€9.30,0.0,15.3,464903854
25.02.2020,Portugal,Lisbon,10524,Tempero do Chef,delivered,,European,android,1,€13.90,0.08,17.5,464913854
25.02.2020,Portugal,Lisbon,10531,Butchers - Saldanha,delivered,,Burgers,android,1,€10.80,0.0,9.7,464923854
25.02.2020,Portugal,Lisbon,12815,Everest Montanha - Alvalade,delivered,,Asian,android,4,€24.95,0.0,11.0,464933854
25.02.2020,Portugal,Lisbon,5185,Ajitama Ramen Bistro,delivered,,Asian,ios,2,€21.00,0.0,19.8,464943854
25.02.2020,Portugal,Lisbon,8002,Poke House - Chiado,delivered,,Poke,,4,€13.00,0.0,10.3,464953854
25.02.2020,Portugal,Lisbon,13090,Moko Veggie Café - Anjos,delivered,,Vegetarian,android,3,€5.30,0.0,10.1,464963854
25.02.2020,Portugal,Lisbon,6552,Bollywood Lisboa,delivered,,Indian,ios,1,€6.85,0.0,21.5,464973854
25.02.2020,Ghana,Accra,12938,Grab & Go Foods,delivered,,Fast food,ios,9,€20.02,0.0,35.8,76151354
25.02.2020,Portugal,Lisbon,9822,Sushicome - Linda-a-Velha,delivered,,Sushi,ios,1,€21.20,0.0,3.5,464983854
25.02.2020,Portugal,Lisbon,3573,Doner Kebab House Halal Food,delivered,,Turkish,ios,1,€5.59,0.0,10.5,464993854
25.02.2020,Portugal,Lisbon,8397,Hello Bubble Waffle - Benfica,delivered,,Dessert,android,2,€7.20,0.0,14.1,465003854
25.02.2020,Portugal,Lisbon,15525,Oakberry Açaí - Alvalade,delivered,,Ice cream,ios,1,€7.90,0.0,16.1,465013854
25.02.2020,Portugal,Lisbon,10520,Ben & Jerry's - Moscavide,delivered,,Dessert,ios,1,€19.49,0.0,12.8,465023854
25.02.2020,Portugal,Lisbon,8002,Poke House - Chiado,delivered,,Poke,ios,1,€8.50,0.0,14.9,465033854
25.02.2020,Portugal,Lisbon,8060,Pomodoro,delivered,,Italian,ios,3,€11.70,0.0,6.8,465043854
25.02.2020,Ghana,Accra,8693,Zeallers Tasty Bites,delivered,,Spicy,,8,€32.65,2.0,29.4,76161354
25.02.2020,Portugal,Lisbon,9871,Natural Crave - Amoreiras,delivered,,Healthy,,2,€7.56,0.0,8.8,465053854
25.02.2020,Portugal,Lisbon,8327,Ammazza!,delivered,,Pizza,android,3,€18.81,0.0,19.2,465063854
25.02.2020,Portugal,Lisbon,9023,Honest Greens - Amoreiras Plaza,delivered,,Healthy,ios,3,€19.14,0.0,15.6,465073854
25.02.2020,Ghana,Accra,9074,CHOMP,delivered,,Casual,ios,1,€4.26,0.0,24.0,76171354
25.02.2020,Portugal,Lisbon,8003,Poke House - Atrium Saldanha,delivered,,Poke,android,2,€17.00,0.0,17.2,465083854
25.02.2020,Portugal,Lisbon,14650,H3 Atrium Saldanha,delivered,,Mediterranean,android,1,€7.28,0.0,15.8,465093854
25.02.2020,Portugal,Lisbon,9871,Natural Crave - Amoreiras,delivered,,Healthy,android,1,€7.00,0.0,30.7,465103854
25.02.2020,Portugal,Lisbon,5581,Weeel Frozen Yogurt - Amoreiras,delivered,,Dessert,ios,2,€5.90,0.0,11.0,465113854
25.02.2020,Portugal,Lisbon,5702,Papa John's - Amoreiras,delivered,,Pizza,android,4,€23.45,0.0,9.2,465123854
25.02.2020,Portugal,Lisbon,8280,Hello Beijing,delivered,,Chinese,android,3,€4.80,0.0,36.2,465133854
25.02.2020,Portugal,Lisbon,5969,GUNKAN Sushi Delivery,delivered,,Sushi,ios,2,€36.50,0.0,13.1,465143854
25.02.2020,Portugal,Lisbon,9245,Joshua's Shoarma Grill - Saldanha Residence,delivered,,Kebab,android,1,€7.60,0.0,14.9,465153854
